date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:28:26	34629/34629	---M--	200	added ('OK')	text/html	etag:%228745-59b35081c2f97%22	http://ableproadmin.com/bootstrap/default/bc_tooltip-popover.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/bc_tooltip-popover.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:27	42402/42402	---M--	200	added ('OK')	text/html	etag:%22a5a2-59b35081770b8%22	http://ableproadmin.com/bootstrap/default/bc_toasts.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/bc_toasts.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:29	65806/65806	---M--	200	added ('OK')	text/html	etag:%221010e-59b350805c144%22	http://ableproadmin.com/bootstrap/default/bc_extra.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/bc_extra.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:30	35749/35749	---M--	200	added ('OK')	text/html	etag:%228ba5-59b3507b41e55%22	http://ableproadmin.com/bootstrap/default/ac_alert.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/ac_alert.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:31	34477/34477	---M--	200	added ('OK')	text/html	etag:%2286ad-59b3507cee20f%22	http://ableproadmin.com/bootstrap/default/ac-datepicker-componant.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/ac-datepicker-componant.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:33	45904/45904	---M--	200	added ('OK')	text/html	etag:%22b350-59b3507b86fd4%22	http://ableproadmin.com/bootstrap/default/ac_lightbox.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/ac_lightbox.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:33	37838/37838	---M--	200	added ('OK')	text/html	etag:%2293ce-59b3507bb2b10%22	http://ableproadmin.com/bootstrap/default/ac_notification.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/ac_notification.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:34	44101/44101	---M--	200	added ('OK')	text/html	etag:%22ac45-59b3507bff990%22	http://ableproadmin.com/bootstrap/default/ac_pnotify.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/ac_pnotify.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:35	40410/40410	---M--	200	added ('OK')	text/html	etag:%229dda-59b3507c7640b%22	http://ableproadmin.com/bootstrap/default/ac_rating.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/ac_rating.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:36	43616/43616	---M--	200	added ('OK')	text/html	etag:%22aa60-59b3507c214a3%22	http://ableproadmin.com/bootstrap/default/ac_rangeslider.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/ac_rangeslider.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:37	40488/40488	---M--	200	added ('OK')	text/html	etag:%229e28-59b3507ca1b5f%22	http://ableproadmin.com/bootstrap/default/ac_syntax_highlighter.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/ac_syntax_highlighter.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:39	66961/66961	---M--	200	added ('OK')	text/html	etag:%2210591-59b3507d3432e%22	http://ableproadmin.com/bootstrap/default/animation.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/animation.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:41	39758/39758	---M--	200	added ('OK')	text/html	etag:%229b4e-59b350955cea7%22	http://ableproadmin.com/bootstrap/default/icon-feather.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/icon-feather.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:41	58863/58863	---M--	200	added ('OK')	text/html	etag:%22e5ef-59b350957bec2%22	http://ableproadmin.com/bootstrap/default/icon-fontawsome.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/icon-fontawsome.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:44	89798/89798	---M--	200	added ('OK')	text/html	etag:%2215ec6-59b350904d799%22	http://ableproadmin.com/bootstrap/default/form_elements.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/form_elements.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:45	50890/50890	---M--	200	added ('OK')	text/html	etag:%22c6ca-59b35090963b0%22	http://ableproadmin.com/bootstrap/default/form-elements-advance.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/form-elements-advance.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:47	44011/44011	---M--	200	added ('OK')	text/html	etag:%22abeb-59b35091830d7%22	http://ableproadmin.com/bootstrap/default/form-validation.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/form-validation.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:49	40757/40757	---M--	200	added ('OK')	text/html	etag:%229f35-59b35090b1932%22	http://ableproadmin.com/bootstrap/default/form-masking.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/form-masking.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:53	70871/70871	---M--	200	added ('OK')	text/html	etag:%22114d7-59b350918b990%22	http://ableproadmin.com/bootstrap/default/form-wizard.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/form-wizard.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:54	42685/42685	---M--	200	added ('OK')	text/html	etag:%22a6bd-59b3509104572%22	http://ableproadmin.com/bootstrap/default/form-picker.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/form-picker.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:55	198/198	---M--	502	error ('Server%20Hangup')	text/html	date:Sun,%2009%20Feb%202020%2016:28:53%20GMT	http://ableproadmin.com/bootstrap/default/form-select.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/form-select.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:28:56	51997/51997	---M--	200	added ('OK')	text/html	etag:%22cb1d-59b35077fa084%22	http://ableproadmin.com/bootstrap/default/tbl_bootstrap.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/tbl_bootstrap.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:00	45240/45240	---M--	200	added ('OK')	text/html	etag:%22b0b8-59b350780c965%22	http://ableproadmin.com/bootstrap/default/tbl_border.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/tbl_border.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:00	42884/42884	---M--	200	added ('OK')	text/html	etag:%22a784-59b350787a740%22	http://ableproadmin.com/bootstrap/default/tbl_sizing.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/tbl_sizing.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:01	42025/42025	---M--	200	added ('OK')	text/html	etag:%22a429-59b350785f1bd%22	http://ableproadmin.com/bootstrap/default/tbl_styling.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/tbl_styling.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:06	123890/123890	---M--	200	added ('OK')	text/html	etag:%221e3f2-59b35087c0b3c%22	http://ableproadmin.com/bootstrap/default/dt_basic.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_basic.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:11	140926/140926	---M--	200	added ('OK')	text/html	etag:%222267e-59b35086d74c5%22	http://ableproadmin.com/bootstrap/default/dt_advance.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_advance.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:16	94374/94374	---M--	200	added ('OK')	text/html	etag:%22170a6-59b3508c80102%22	http://ableproadmin.com/bootstrap/default/dt_styling.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_styling.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:23	44771/44771	---M--	200	added ('OK')	text/html	etag:%22aee3-59b3508bc6c18%22	http://ableproadmin.com/bootstrap/default/dt_sources.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_sources.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:24	140597/140597	---M--	200	added ('OK')	text/html	etag:%2222535-59b3508c24821%22	http://ableproadmin.com/bootstrap/default/dt_plugin.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_plugin.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:25	190435/190435	---M--	200	added ('OK')	text/html	etag:%222e7e3-59b3508754ca2%22	http://ableproadmin.com/bootstrap/default/dt_api.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_api.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:26	88605/88605	---M--	200	added ('OK')	text/html	etag:%2215a1d-59b3508817dcc%22	http://ableproadmin.com/bootstrap/default/dt_ext_autofill.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_ext_autofill.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:29	109956/109956	---M--	200	added ('OK')	text/html	etag:%221ad84-59b3508886377%22	http://ableproadmin.com/bootstrap/default/dt_ext_basic_buttons.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_ext_basic_buttons.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:29	76865/76865	---M--	200	added ('OK')	text/html	etag:%2212c41-59b350892bbf7%22	http://ableproadmin.com/bootstrap/default/dt_ext_export_buttons.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_ext_export_buttons.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:30	94549/94549	---M--	200	added ('OK')	text/html	etag:%2217155-59b35088ed7d9%22	http://ableproadmin.com/bootstrap/default/dt_ext_col_reorder.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_ext_col_reorder.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:33	94469/94469	---M--	200	added ('OK')	text/html	etag:%2217105-59b35089b14bc%22	http://ableproadmin.com/bootstrap/default/dt_ext_fixed_columns.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_ext_fixed_columns.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:34	79408/79408	---M--	200	added ('OK')	text/html	etag:%2213630-59b35089d00ef%22	http://ableproadmin.com/bootstrap/default/dt_ext_fixed_header.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_ext_fixed_header.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:36	79315/79315	---M--	200	added ('OK')	text/html	etag:%22135d3-59b3508a4f03c%22	http://ableproadmin.com/bootstrap/default/dt_ext_key_table.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_ext_key_table.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:38	65485/65485	---M--	200	added ('OK')	text/html	etag:%22ffcd-59b3508a628bd%22	http://ableproadmin.com/bootstrap/default/dt_ext_responsive.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_ext_responsive.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:40	87401/87401	---M--	200	added ('OK')	text/html	etag:%2215569-59b3508b11996%22	http://ableproadmin.com/bootstrap/default/dt_ext_row_reorder.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_ext_row_reorder.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:42	36647/36647	---M--	200	added ('OK')	text/html	etag:%228f27-59b3508ac107f%22	http://ableproadmin.com/bootstrap/default/dt_ext_scroller.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_ext_scroller.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:46	103793/103793	---M--	200	added ('OK')	text/html	etag:%2219571-59b3508b5672d%22	http://ableproadmin.com/bootstrap/default/dt_ext_select.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/dt_ext_select.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:46	42699/42699	---M--	200	added ('OK')	text/html	etag:%22a6cb-59b350821f818%22	http://ableproadmin.com/bootstrap/default/chart-apex.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/chart-apex.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:48	38208/38208	---M--	200	added ('OK')	text/html	etag:%229540-59b3508294b23%22	http://ableproadmin.com/bootstrap/default/chart-chartjs.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/chart-chartjs.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:49	37218/37218	---M--	200	added ('OK')	text/html	etag:%229162-59b350827e7a9%22	http://ableproadmin.com/bootstrap/default/chart-highchart.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/chart-highchart.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:50	36840/36840	---M--	200	added ('OK')	text/html	etag:%228fe8-59b35082dcf6a%22	http://ableproadmin.com/bootstrap/default/chart-knob.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/chart-knob.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:51	38317/38317	---M--	200	added ('OK')	text/html	etag:%2295ad-59b350830d0f7%22	http://ableproadmin.com/bootstrap/default/chart-peity.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/chart-peity.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:52	39134/39134	---M--	200	added ('OK')	text/html	etag:%2298de-59b35099c6d34%22	http://ableproadmin.com/bootstrap/default/map-google.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/map-google.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:53	35707/35707	---M--	200	added ('OK')	text/html	etag:%228b7b-59b35099da1ce%22	http://ableproadmin.com/bootstrap/default/map-api.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/map-api.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:54	3258/3258	---M--	200	added ('OK')	text/html	etag:%22cba-59b3507e636db%22	http://ableproadmin.com/bootstrap/default/auth-signup.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/auth-signup.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:54	4138/4138	---M--	200	added ('OK')	text/html	etag:%22102a-59b3507e8bb67%22	http://ableproadmin.com/bootstrap/default/auth-signup-img-side.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/auth-signup-img-side.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:54	4051/4051	---M--	200	added ('OK')	text/html	etag:%22fd3-59b3507e39ec7%22	http://ableproadmin.com/bootstrap/default/auth-signin-img-side.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/auth-signin-img-side.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:55	2600/2600	---M--	200	added ('OK')	text/html	etag:%22a28-59b3507dcb91c%22	http://ableproadmin.com/bootstrap/default/auth-reset-password.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/auth-reset-password.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:55	3521/3521	---M--	200	added ('OK')	text/html	etag:%22dc1-59b3507de95af%22	http://ableproadmin.com/bootstrap/default/auth-reset-password-img-side.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/auth-reset-password-img-side.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:56	2961/2961	---M--	200	added ('OK')	text/html	etag:%22b91-59b3507d3f6df%22	http://ableproadmin.com/bootstrap/default/auth-change-password.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/auth-change-password.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:56	3991/3991	---M--	200	added ('OK')	text/html	etag:%22f97-59b3507d809dd%22	http://ableproadmin.com/bootstrap/default/auth-change-password-img-side.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/auth-change-password-img-side.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:56	3452/3452	---M--	200	added ('OK')	text/html	etag:%22d7c-59b3507d984c7%22	http://ableproadmin.com/bootstrap/default/auth-profile-settings.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/auth-profile-settings.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:57	4541/4541	---M--	200	added ('OK')	text/html	etag:%2211bd-59b3507eaf5ba%22	http://ableproadmin.com/bootstrap/default/auth-tabs.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/auth-tabs.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:57	2469/2469	---M--	200	added ('OK')	text/html	etag:%229a5-59b350992ef76%22	http://ableproadmin.com/bootstrap/default/maint-error.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/maint-error.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:57	4070/4070	---M--	200	added ('OK')	text/html	etag:%22fe6-59b350997a685%22	http://ableproadmin.com/bootstrap/default/maint-offline-ui.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/maint-offline-ui.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:57	2501/2501	---M--	200	added ('OK')	text/html	etag:%229c5-59b35099748c4%22	http://ableproadmin.com/bootstrap/default/maint-maintance.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/maint-maintance.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:29:58	43406/43406	---M--	200	added ('OK')	text/html	etag:%22a98e-59b3508f2802c%22	http://ableproadmin.com/bootstrap/default/email_compose.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/email_compose.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:00	48185/48185	---M--	200	added ('OK')	text/html	etag:%22bc39-59b3508faa241%22	http://ableproadmin.com/bootstrap/default/email_read.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/email_read.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:01	54523/54523	---M--	200	added ('OK')	text/html	etag:%22d4fb-59b35077b85b5%22	http://ableproadmin.com/bootstrap/default/task-list.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/task-list.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:02	78886/78886	---M--	200	added ('OK')	text/html	etag:%2213426-59b3507750983%22	http://ableproadmin.com/bootstrap/default/task-board.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/task-board.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:04	68128/68128	---M--	200	added ('OK')	text/html	etag:%2210a20-59b35077897b1%22	http://ableproadmin.com/bootstrap/default/task-detail.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/task-detail.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:06	47144/47144	---M--	200	added ('OK')	text/html	etag:%22b828-59b35078c5e4f%22	http://ableproadmin.com/bootstrap/default/todo.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/todo.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:08	41548/41548	---M--	200	added ('OK')	text/html	etag:%22a24c-59b35091ef359%22	http://ableproadmin.com/bootstrap/default/gallery-grid.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/gallery-grid.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:10	39158/39158	---M--	200	added ('OK')	text/html	etag:%2298f6-59b350923f889%22	http://ableproadmin.com/bootstrap/default/gallery-masonry.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/gallery-masonry.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:10	36453/36453	---M--	200	added ('OK')	text/html	etag:%228e65-59b3508eb5c01%22	http://ableproadmin.com/bootstrap/default/editor-classic.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/editor-classic.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:11	33845/33845	---M--	200	added ('OK')	text/html	etag:%228435-59b3508ec233a%22	http://ableproadmin.com/bootstrap/default/editor-trumbowyg.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/editor-trumbowyg.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:12	44003/44003	---M--	200	added ('OK')	text/html	etag:%22abe3-59b350964da4e%22	http://ableproadmin.com/bootstrap/default/invoice.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/invoice.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:13	40616/40616	---M--	200	added ('OK')	text/html	etag:%229ea8-59b35096ab26f%22	http://ableproadmin.com/bootstrap/default/invoice-summary.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/invoice-summary.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:20	38102/38102	---M--	200	added ('OK')	text/html	etag:%2294d6-59b35091f2622%22	http://ableproadmin.com/bootstrap/default/full-calendar.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/full-calendar.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:22	72042/72042	---M--	200	added ('OK')	text/html	etag:%221196a-59b35096b5298%22	http://ableproadmin.com/bootstrap/default/invoice-list.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/invoice-list.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:28	33906/33906	---M--	200	added ('OK')	text/html	etag:%228472-59b350901784b%22	http://ableproadmin.com/bootstrap/default/file-upload.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/file-upload.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:31	75664/75664	---M--	200	added ('OK')	text/html	etag:%2212790-59b350960dec0%22	http://ableproadmin.com/bootstrap/default/image_crop.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/image_crop.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:31	35175/35175	---M--	200	added ('OK')	text/html	etag:%228967-59b350758b757%22	http://ableproadmin.com/bootstrap/default/sample-page.html	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/sample-page.html	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:32	482/482	---M--	200	added ('OK')	image/png	etag:%221e2-59b350ad58b5b%22	http://ableproadmin.com/bootstrap/default/assets/images/logo.png	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/assets/images/logo.png	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:34	1301/1301	---M--	200	added ('OK')	image/png	etag:%22515-59b350ad10714%22	http://ableproadmin.com/bootstrap/default/assets/images/logo-icon.png	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/assets/images/logo-icon.png	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:44	5128/5128	---M--	200	added ('OK')	image/jpeg	etag:%221408-59b350e8f2a3e%22	http://ableproadmin.com/bootstrap/default/assets/images/user/avatar-1.jpg	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/assets/images/user/avatar-1.jpg	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:52	5258/5258	---M--	200	added ('OK')	image/jpeg	etag:%22148a-59b350e93f4d5%22	http://ableproadmin.com/bootstrap/default/assets/images/user/avatar-4.jpg	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/assets/images/user/avatar-4.jpg	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:52	5306/5306	---M--	200	added ('OK')	image/jpeg	etag:%2214ba-59b350e93644c%22	http://ableproadmin.com/bootstrap/default/assets/images/user/avatar-3.jpg	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/assets/images/user/avatar-3.jpg	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:55	45665/45665	---M--	200	added ('OK')	image/svg+xml	etag:%22b261-59b350d105402%22	http://ableproadmin.com/bootstrap/default/assets/images/model/welcome.svg	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/assets/images/model/welcome.svg	(from http://ableproadmin.com/bootstrap/default/index.html)
23:30:59	60990/60990	---M--	200	added ('OK')	image/jpeg	etag:%22ee3e-59b350edc48e6%22	http://ableproadmin.com/bootstrap/default/assets/images/widget/dashborad-1.jpg	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/assets/images/widget/dashborad-1.jpg	(from http://ableproadmin.com/bootstrap/default/index.html)
23:31:00	47163/47163	---M--	200	added ('OK')	image/jpeg	etag:%22b83b-59b350ee8a121%22	http://ableproadmin.com/bootstrap/default/assets/images/widget/dashborad-3.jpg	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/assets/images/widget/dashborad-3.jpg	(from http://ableproadmin.com/bootstrap/default/index.html)
23:31:01	52983/52983	---M--	200	added ('OK')	image/jpeg	etag:%22cef7-59b350d092037%22	http://ableproadmin.com/bootstrap/default/assets/images/model/able-admin.jpg	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/assets/images/model/able-admin.jpg	(from http://ableproadmin.com/bootstrap/default/index.html)
23:31:10	4702/4702	---M--	200	added ('OK')	application/javascript	etag:%22125e-59b350afeddbb%22	http://ableproadmin.com/bootstrap/default/assets/js/ripple.js	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/assets/js/ripple.js	(from http://ableproadmin.com/bootstrap/default/index.html)
23:31:10	126512/126512	---M--	200	added ('OK')	application/javascript	etag:%221ee30-59b350b0dba82%22	http://ableproadmin.com/bootstrap/default/assets/js/vendor-all.min.js	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/assets/js/vendor-all.min.js	(from http://ableproadmin.com/bootstrap/default/index.html)
23:31:10	60010/60010	---M--	200	added ('OK')	application/javascript	etag:%22ea6a-59b350fdbe40b%22	http://ableproadmin.com/bootstrap/default/assets/js/plugins/bootstrap.min.js	D:/reza/Vidio/crak/skdksadkjajd/ableproadmin.com/bootstrap/default/assets/js/plugins/bootstrap.min.js	(from http://ableproadmin.com/bootstrap/default/index.html)
